sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
unknwon,process,10.1.80.1:36277,socket,RESPONSE,1727688482789793,
unknwon,process,10.1.80.1:36276,socket,RESPONSE,1727688482789913,
10.1.80.1:53047,socket,unknown,process,GET,1727688484388899,
unknwon,process,10.1.80.1:53047,socket,RESPONSE,1727688484389127,
10.1.80.1:53046,socket,unknown,process,GET,1727688484389339,
