sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:58430,socket,unknown,process,GET,1727688856388380,
unknwon,process,10.1.80.1:58430,socket,RESPONSE,1727688856388589,
10.1.80.1:58431,socket,unknown,process,GET,1727688856388726,
unknwon,process,10.1.80.1:58431,socket,RESPONSE,1727688856388804,
10.1.80.1:41201,socket,unknown,process,GET,1727688856560946,
unknwon,process,10.1.80.1:41201,socket,RESPONSE,1727688856561230,
