sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:56873,socket,unknown,process,GET,1727688750389037,
unknwon,process,10.1.80.1:56873,socket,RESPONSE,1727688750389263,
10.1.80.1:56872,socket,unknown,process,GET,1727688750389354,
unknwon,process,10.1.80.1:56872,socket,RESPONSE,1727688750389434,
10.1.80.1:39642,socket,unknown,process,GET,1727688750561228,
