sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:38576,socket,unknown,process,GET,1727688750651661,
unknwon,process,10.1.80.1:38578,socket,RESPONSE,1727688750651777,
unknwon,process,10.1.80.1:38576,socket,RESPONSE,1727688750651848,
10.1.80.1:40132,socket,unknown,process,GET,1727688750789165,
unknwon,process,10.1.80.1:40132,socket,RESPONSE,1727688750789347,
