sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
unknwon,process,10.1.80.1:35728,socket,RESPONSE,1727688478563702,
unknwon,process,10.1.80.1:35726,socket,RESPONSE,1727688478563807,
10.1.80.1:34660,socket,unknown,process,GET,1727688478651573,
unknwon,process,10.1.80.1:34660,socket,RESPONSE,1727688478651755,
10.1.80.1:34658,socket,unknown,process,GET,1727688478661267,
