sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:57690,socket,unknown,process,GET,1727688806389226,
10.1.80.1:57692,socket,unknown,process,GET,1727688806389493,
unknwon,process,10.1.80.1:57692,socket,RESPONSE,1727688806389623,
unknwon,process,10.1.80.1:57690,socket,RESPONSE,1727688806389746,
10.1.80.1:40460,socket,unknown,process,GET,1727688806561948,
unknwon,process,10.1.80.1:40460,socket,RESPONSE,1727688806562222,
10.1.80.1:40461,socket,unknown,process,GET,1727688806562615,
