sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:54551,socket,unknown,process,GET,1727688590389175,
unknwon,process,10.1.80.1:54551,socket,RESPONSE,1727688590389367,
10.1.80.1:54550,socket,unknown,process,GET,1727688590389621,
unknwon,process,10.1.80.1:54550,socket,RESPONSE,1727688590389706,
10.1.80.1:37320,socket,unknown,process,GET,1727688590561928,
