sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:55872,socket,unknown,process,GET,1727688682388646,
unknwon,process,10.1.80.1:55872,socket,RESPONSE,1727688682388866,
10.1.80.1:55873,socket,unknown,process,GET,1727688682388951,
unknwon,process,10.1.80.1:55873,socket,RESPONSE,1727688682389143,
10.1.80.1:38644,socket,unknown,process,GET,1727688682561900,
10.1.80.1:38642,socket,unknown,process,GET,1727688682562084,
