sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:53015,socket,unknown,process,GET,1727688482389652,
unknwon,process,10.1.80.1:53015,socket,RESPONSE,1727688482389934,
10.1.80.1:35784,socket,unknown,process,GET,1727688482561402,
unknwon,process,10.1.80.1:35784,socket,RESPONSE,1727688482561610,
10.1.80.1:35785,socket,unknown,process,GET,1727688482561884,
unknwon,process,10.1.80.1:35785,socket,RESPONSE,1727688482561977,
