sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:37608,socket,unknown,process,GET,1727688684653218,
unknwon,process,10.1.80.1:37608,socket,RESPONSE,1727688684653289,
10.1.80.1:39164,socket,unknown,process,GET,1727688684790411,
unknwon,process,10.1.80.1:39164,socket,RESPONSE,1727688684790602,
10.1.80.1:39162,socket,unknown,process,GET,1727688684790710,
unknwon,process,10.1.80.1:39162,socket,RESPONSE,1727688684790782,
