sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:55933,socket,unknown,process,GET,1727688686388712,
unknwon,process,10.1.80.1:55933,socket,RESPONSE,1727688686388894,
10.1.80.1:55932,socket,unknown,process,GET,1727688686389449,
unknwon,process,10.1.80.1:55932,socket,RESPONSE,1727688686389729,
10.1.80.1:38704,socket,unknown,process,GET,1727688686561855,
unknwon,process,10.1.80.1:38704,socket,RESPONSE,1727688686562058,
