sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.1:39365,socket,unknown,process,GET,1727688804652365,
unknwon,process,10.1.80.1:39365,socket,RESPONSE,1727688804652437,
10.1.80.1:40921,socket,unknown,process,GET,1727688804789779,
unknwon,process,10.1.80.1:40921,socket,RESPONSE,1727688804789976,
10.1.80.1:40920,socket,unknown,process,GET,1727688804790274,
unknwon,process,10.1.80.1:40920,socket,RESPONSE,1727688804790371,
