['10.1.80.1:52956', 'socket', 'unknwon', 'process', 'GET', 1727688478393795, '']
['10.1.80.1:52958', 'socket', 'unknwon', 'process', 'GET', 1727688478393989, '']
['10.1.80.1:35728', 'socket', 'unknwon', 'process', 'GET', 1727688478561950, '']
['10.1.80.1:35726', 'socket', 'unknwon', 'process', 'GET', 1727688478562138, '']
['unknwon', 'process', '10.1.80.1:52958', 'socket', 'RESPONSE', 1727688478394413, '']
['unknwon', 'process', '10.1.80.1:52956', 'socket', 'RESPONSE', 1727688478394543, '']
['unknwon', 'process', '10.1.80.1:35728', 'socket', 'RESPONSE', 1727688478563702, '']
['unknwon', 'process', '10.1.80.1:35726', 'socket', 'RESPONSE', 1727688478563807, '']
['10.1.80.1:34660', 'socket', 'unknwon', 'process', 'GET', 1727688478651573, '']
['unknwon', 'process', '10.1.80.1:34660', 'socket', 'RESPONSE', 1727688478651755, '']
['10.1.80.1:34658', 'socket', 'unknwon', 'process', 'GET', 1727688478661267, '']
['unknwon', 'process', '10.1.80.1:34658', 'socket', 'RESPONSE', 1727688478661370, '']
['10.1.80.1:36215', 'socket', 'unknwon', 'process', 'GET', 1727688478789366, '']
['10.1.80.1:36214', 'socket', 'unknwon', 'process', 'GET', 1727688478789565, '']
['unknwon', 'process', '10.1.80.1:36215', 'socket', 'RESPONSE', 1727688478789906, '']
['unknwon', 'process', '10.1.80.1:36214', 'socket', 'RESPONSE', 1727688478790006, '']
['10.1.80.1:52989', 'socket', 'unknwon', 'process', 'GET', 1727688480388705, '']
['unknwon', 'process', '10.1.80.1:52989', 'socket', 'RESPONSE', 1727688480388932, '']
['10.1.80.1:52988', 'socket', 'unknwon', 'process', 'GET', 1727688480389193, '']
['unknwon', 'process', '10.1.80.1:52988', 'socket', 'RESPONSE', 1727688480389337, '']
['10.1.80.1:35762', 'socket', 'unknwon', 'process', 'GET', 1727688480561735, '']
['10.1.80.1:35760', 'socket', 'unknwon', 'process', 'GET', 1727688480561915, '']
['unknwon', 'process', '10.1.80.1:35762', 'socket', 'RESPONSE', 1727688480562062, '']
['unknwon', 'process', '10.1.80.1:35760', 'socket', 'RESPONSE', 1727688480562209, '']
['10.1.80.1:34694', 'socket', 'unknwon', 'process', 'GET', 1727688480651643, '']
['unknwon', 'process', '10.1.80.1:34694', 'socket', 'RESPONSE', 1727688480651829, '']
['10.1.80.1:34695', 'socket', 'unknwon', 'process', 'GET', 1727688480652088, '']
['unknwon', 'process', '10.1.80.1:34695', 'socket', 'RESPONSE', 1727688480652421, '']
['10.1.80.1:36254', 'socket', 'unknwon', 'process', 'GET', 1727688480790081, '']
['10.1.80.1:36252', 'socket', 'unknwon', 'process', 'GET', 1727688480790271, '']
['unknwon', 'process', '10.1.80.1:36254', 'socket', 'RESPONSE', 1727688480790409, '']
['unknwon', 'process', '10.1.80.1:36252', 'socket', 'RESPONSE', 1727688480790520, '']
['10.1.80.1:53014', 'socket', 'unknwon', 'process', 'GET', 1727688482389281, '']
['unknwon', 'process', '10.1.80.1:53014', 'socket', 'RESPONSE', 1727688482389471, '']
['10.1.80.1:53015', 'socket', 'unknwon', 'process', 'GET', 1727688482389652, '']
['unknwon', 'process', '10.1.80.1:53015', 'socket', 'RESPONSE', 1727688482389934, '']
['10.1.80.1:35784', 'socket', 'unknwon', 'process', 'GET', 1727688482561402, '']
['unknwon', 'process', '10.1.80.1:35784', 'socket', 'RESPONSE', 1727688482561610, '']
['10.1.80.1:35785', 'socket', 'unknwon', 'process', 'GET', 1727688482561884, '']
['unknwon', 'process', '10.1.80.1:35785', 'socket', 'RESPONSE', 1727688482561977, '']
['10.1.80.1:34717', 'socket', 'unknwon', 'process', 'GET', 1727688482651956, '']
['unknwon', 'process', '10.1.80.1:34717', 'socket', 'RESPONSE', 1727688482652143, '']
['10.1.80.1:34716', 'socket', 'unknwon', 'process', 'GET', 1727688482652643, '']
['unknwon', 'process', '10.1.80.1:34716', 'socket', 'RESPONSE', 1727688482652776, '']
['10.1.80.1:36276', 'socket', 'unknwon', 'process', 'GET', 1727688482789504, '']
['10.1.80.1:36277', 'socket', 'unknwon', 'process', 'GET', 1727688482789706, '']
['unknwon', 'process', '10.1.80.1:36277', 'socket', 'RESPONSE', 1727688482789793, '']
['unknwon', 'process', '10.1.80.1:36276', 'socket', 'RESPONSE', 1727688482789913, '']
['10.1.80.1:53047', 'socket', 'unknwon', 'process', 'GET', 1727688484388899, '']
['unknwon', 'process', '10.1.80.1:53047', 'socket', 'RESPONSE', 1727688484389127, '']
['10.1.80.1:53046', 'socket', 'unknwon', 'process', 'GET', 1727688484389339, '']
['unknwon', 'process', '10.1.80.1:53046', 'socket', 'RESPONSE', 1727688484389507, '']
['10.1.80.1:35817', 'socket', 'unknwon', 'process', 'GET', 1727688484561075, '']
['unknwon', 'process', '10.1.80.1:35817', 'socket', 'RESPONSE', 1727688484561259, '']
['10.1.80.1:35816', 'socket', 'unknwon', 'process', 'GET', 1727688484561404, '']
['10.1.80.1:34749', 'socket', 'unknwon', 'process', 'GET', 1727688484651425, '']
['unknwon', 'process', '10.1.80.1:35816', 'socket', 'RESPONSE', 1727688484561493, '']
