['unknwon', 'process', '10.1.80.1:54551', 'socket', 'RESPONSE', 1727688590389367, '']
['10.1.80.1:54551', 'socket', 'unknwon', 'process', 'GET', 1727688590389175, '']
['unknwon', 'process', '10.1.80.1:37320', 'socket', 'RESPONSE', 1727688590562305, '']
['10.1.80.1:37321', 'socket', 'unknwon', 'process', 'GET', 1727688590562393, '']
['unknwon', 'process', '10.1.80.1:54550', 'socket', 'RESPONSE', 1727688590389706, '']
['10.1.80.1:37320', 'socket', 'unknwon', 'process', 'GET', 1727688590561928, '']
['10.1.80.1:54550', 'socket', 'unknwon', 'process', 'GET', 1727688590389621, '']
['unknwon', 'process', '10.1.80.1:37321', 'socket', 'RESPONSE', 1727688590562494, '']
['10.1.80.1:36256', 'socket', 'unknwon', 'process', 'GET', 1727688590651508, '']
['unknwon', 'process', '10.1.80.1:36256', 'socket', 'RESPONSE', 1727688590651687, '']
['10.1.80.1:36254', 'socket', 'unknwon', 'process', 'GET', 1727688590651767, '']
['unknwon', 'process', '10.1.80.1:36254', 'socket', 'RESPONSE', 1727688590651833, '']
['10.1.80.1:37812', 'socket', 'unknwon', 'process', 'GET', 1727688590791962, '']
['unknwon', 'process', '10.1.80.1:37812', 'socket', 'RESPONSE', 1727688590792146, '']
['10.1.80.1:37810', 'socket', 'unknwon', 'process', 'GET', 1727688590792227, '']
['unknwon', 'process', '10.1.80.1:37810', 'socket', 'RESPONSE', 1727688590792296, '']
['10.1.80.1:54575', 'socket', 'unknwon', 'process', 'GET', 1727688592388866, '']
['unknwon', 'process', '10.1.80.1:54575', 'socket', 'RESPONSE', 1727688592389087, '']
['10.1.80.1:54574', 'socket', 'unknwon', 'process', 'GET', 1727688592389321, '']
['unknwon', 'process', '10.1.80.1:54574', 'socket', 'RESPONSE', 1727688592389472, '']
['10.1.80.1:37346', 'socket', 'unknwon', 'process', 'GET', 1727688592562097, '']
['10.1.80.1:37344', 'socket', 'unknwon', 'process', 'GET', 1727688592562289, '']
['unknwon', 'process', '10.1.80.1:37346', 'socket', 'RESPONSE', 1727688592562372, '']
['unknwon', 'process', '10.1.80.1:37344', 'socket', 'RESPONSE', 1727688592562472, '']
['10.1.80.1:36276', 'socket', 'unknwon', 'process', 'GET', 1727688592652332, '']
['unknwon', 'process', '10.1.80.1:36276', 'socket', 'RESPONSE', 1727688592652516, '']
['10.1.80.1:36278', 'socket', 'unknwon', 'process', 'GET', 1727688592653431, '']
['unknwon', 'process', '10.1.80.1:36278', 'socket', 'RESPONSE', 1727688592653802, '']
['10.1.80.1:37838', 'socket', 'unknwon', 'process', 'GET', 1727688592790252, '']
['unknwon', 'process', '10.1.80.1:37838', 'socket', 'RESPONSE', 1727688592790431, '']
['10.1.80.1:37840', 'socket', 'unknwon', 'process', 'GET', 1727688592790512, '']
['unknwon', 'process', '10.1.80.1:37840', 'socket', 'RESPONSE', 1727688592790579, '']
['10.1.80.1:54608', 'socket', 'unknwon', 'process', 'GET', 1727688594388937, '']
['unknwon', 'process', '10.1.80.1:54608', 'socket', 'RESPONSE', 1727688594389161, '']
['10.1.80.1:54610', 'socket', 'unknwon', 'process', 'GET', 1727688594389247, '']
['unknwon', 'process', '10.1.80.1:54610', 'socket', 'RESPONSE', 1727688594389369, '']
['10.1.80.1:37378', 'socket', 'unknwon', 'process', 'GET', 1727688594561859, '']
['unknwon', 'process', '10.1.80.1:37378', 'socket', 'RESPONSE', 1727688594562056, '']
['10.1.80.1:37379', 'socket', 'unknwon', 'process', 'GET', 1727688594562140, '']
['unknwon', 'process', '10.1.80.1:37379', 'socket', 'RESPONSE', 1727688594562305, '']
['10.1.80.1:36310', 'socket', 'unknwon', 'process', 'GET', 1727688594651356, '']
['10.1.80.1:36312', 'socket', 'unknwon', 'process', 'GET', 1727688594651547, '']
['unknwon', 'process', '10.1.80.1:36312', 'socket', 'RESPONSE', 1727688594651849, '']
['unknwon', 'process', '10.1.80.1:36310', 'socket', 'RESPONSE', 1727688594651741, '']
['10.1.80.1:37867', 'socket', 'unknwon', 'process', 'GET', 1727688594789316, '']
['unknwon', 'process', '10.1.80.1:37867', 'socket', 'RESPONSE', 1727688594789503, '']
['10.1.80.1:37866', 'socket', 'unknwon', 'process', 'GET', 1727688594789588, '']
['unknwon', 'process', '10.1.80.1:37866', 'socket', 'RESPONSE', 1727688594789657, '']
['10.1.80.1:54634', 'socket', 'unknwon', 'process', 'GET', 1727688596388363, '']
['unknwon', 'process', '10.1.80.1:54634', 'socket', 'RESPONSE', 1727688596388546, '']
