sourceId,sourceType,destinationId,destinationType,action,timestamp,processName
10.1.80.247:42820,socket,unknown,process,POST,1727686769538673,646da750
unknwon,process,gateway:8080,socket,POST,1727686769635493,646da750
unknwon,process,10.1.80.247:8080,socket,POST,1727686769635622,646da750
10.1.80.247:44498,socket,unknown,process,POST,1727686769637222,646da750
unknwon,process,10.1.80.247:44498,socket,RESPONSE,1727686769663914,646da750
10.1.80.247:8080,socket,unknown,process,RESPONSE,1727686769664638,646da750
gateway:8080,socket,unknown,process,RESPONSE,1727686769664741,646da750
unknwon,process,10.1.80.247:42820,socket,RESPONSE,1727686769678562,646da750
